mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.47863247863247865,0.44373219373219375,0.47863247863247865,0.013841002127854503,svm_embedding_router,,0.46118233618233617,0.4963051994301994,-17.13157894736839,-1.0941176470588239,1.8538359126947574,0.0,,seed_stability,11,0.0,,,
0.7350427350427351,0.18732193732193733,0.7350427350427351,0.07923183776747224,d2_embedding_centroid,16,0.7193376068376068,0.7507656695156695,1.8157894736842088,0.11596638655462199,1.578404115662317,4.0,3.5215296623817873,seed_stability,11,0.0,,,
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,train_fraction,,,0.25,2106,
0.7040598290598291,0.2118945868945869,0.7040598290598291,0.065564155838068,kNN,,0.688034188034188,0.7204594017094017,0.0,0.001677852348993457,3.354923069650897,0.0,,train_fraction,,,0.25,2106,
0.5181623931623932,0.3977920227920228,0.5181623931623932,0.02337616755690362,logistic_embedding_router,,0.5013888888888889,0.5402777777777777,0.0,-0.8741610738255032,2.1055565246275085,0.0,,train_fraction,,,0.25,2106,
0.5121082621082621,0.40384615384615385,0.5121082621082621,0.024799270226704737,svm_embedding_router,,0.496741452991453,0.5353454415954416,0.0,-0.9026845637583895,2.2340205282919494,0.0,,train_fraction,,,0.25,2106,
0.6990740740740741,0.2168803418803419,0.6990740740740741,0.09644627457179976,d2_embedding_centroid,16,0.6862001424501425,0.7147792022792023,0.0,-0.02181208053691285,2.298441686410376,4.0,3.5059665983431385,train_fraction,,,0.25,2106,
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,train_fraction,,,0.5,4212,
0.7101139601139601,0.20584045584045585,0.7101139601139601,0.07069021209354676,kNN,,0.6935096153846154,0.7263265669515669,0.0,0.03020134228187909,3.2476299861972353,0.0,,train_fraction,,,0.5,4212,
0.5174501424501424,0.39850427350427353,0.5174501424501424,0.024854342475110903,logistic_embedding_router,,0.49979522792022796,0.5365295584045584,0.0,-0.8775167785234902,1.9974618465694691,0.0,,train_fraction,,,0.5,4212,
0.5167378917378918,0.3992165242165242,0.5167378917378918,0.021087520501546986,svm_embedding_router,,0.5012197293447294,0.5347667378917379,0.0,-0.8808724832214766,2.080933752875796,0.0,,train_fraction,,,0.5,4212,
0.7154558404558404,0.2004985754985755,0.7154558404558404,0.08008452397435145,d2_embedding_centroid,16,0.7003116096866097,0.7319088319088319,0.0,0.05536912751677833,2.051650420929556,4.0,3.1771049522204065,train_fraction,,,0.5,4212,
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,train_fraction,,,1.0,8425,
0.7026353276353277,0.21331908831908833,0.7026353276353277,0.07056567405626157,kNN,,0.6874910968660969,0.7204415954415955,0.0,-0.005033557046979848,3.247818642589703,0.0,,train_fraction,,,1.0,8425,
0.5081908831908832,0.4077635327635328,0.5081908831908832,0.022342157117122924,logistic_embedding_router,,0.4948272792022792,0.5263888888888889,0.0,-0.9211409395973154,1.7580622207647152,0.0,,train_fraction,,,1.0,8425,
0.5113960113960114,0.4045584045584046,0.5113960113960114,0.023378923071673913,svm_embedding_router,,0.49570868945868946,0.5320690883190883,0.0,-0.9060402684563759,2.0771080939580298,0.0,,train_fraction,,,1.0,8425,
0.7083333333333334,0.20762108262108261,0.7083333333333334,0.08248774864850393,d2_embedding_centroid,16,0.6901353276353276,0.7256143162393163,0.0,0.02181208053691285,2.1797574756720164,4.0,3.5869619073354935,train_fraction,,,1.0,8425,
